"tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-meanFreq()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()","subject"
-0.371425039522935,-0.31557270754,0.0967645053291177,0.106680269434014,0.0658411869668132,0.0114395315438849,-0.704070107665217,-0.795794497230043,-0.7920826683875,-0.694632045349787,-0.636542144606731,-0.415057295664734,-0.0102487133424419,-0.0567624924262857,-0.026634717383245,-0.0196787708436095,-0.0320687569114754,-0.637939986652294,-0.63168313852968,0.073509459324359,-0.165422157114368,-0.243835233095,-0.288876930582447,-0.483871091188726,-0.404581439830047,-0.411473210421569,-0.579711948707207,-0.639021953148816,-0.666284819397696,-0.506720488264151,-0.470723194011005,-0.411722987180882,-0.88664877424,-0.897375105848606,-0.90117322940239,-0.624313676503879,-0.592007806100847,-0.61248806481566,-0.911933375524,-0.94463065250996,-0.941499634183267,-0.773282730742972,-0.706078666907287,-0.6209774422,-0.567641766756054,-0.686353354497854,-0.0803923733851792,-0.129210954327327,-0.564809571804687,0.118512177558258,0.03708266244375,-0.018292144050867,-0.826648590087398,-0.766964381782051,-0.637969800733645,-0.320221535744767,0.00546956641849711,0.165710588950355,-0.0194927945052062,-0.129584659099425,-0.145501243185714,-0.0201412242331288,-0.0921665079830601,-0.558787180195238,-0.591030934318584,0.0776765893742953,-0.33195500155585,-0.3826304073255,-0.401325725427387,-0.613478235556168,-0.574649475057798,-0.624144372176316,-0.903846138366534,-0.912152263346614,-0.923062216705179,-0.919244214063745,-0.936756138804781,-0.709500823246914,-0.605986768168182,17
-0.388574125234694,-0.260547426477982,0.0577619323827893,0.0131420048822335,-0.0420705172549754,-0.0439983759550802,-0.47134643490625,-0.590172075706977,-0.559031597971622,-0.551113109829268,-0.489792714906878,-0.265995173369102,0.00603991650072848,0.000396713751204819,-0.0670056638050286,-0.0223955004509677,-0.154197504486517,-0.396784895632278,-0.585757206660308,-0.101171369981944,-0.237328629786082,-0.305774836357714,-0.387647049544848,-0.310187285950052,-0.36998567625731,-0.34624359908883,-0.45577188119774,-0.444736447002917,-0.51027089826087,-0.330025380290055,-0.314685561960227,-0.288955402121693,-0.709686773814679,-0.773779266060369,-0.776566410119816,-0.539502234010233,-0.566159889013146,-0.565416753559223,-0.767594344417431,-0.806001993748858,-0.777953022855204,-0.632148773329167,-0.576734721467619,-0.619844239994231,-0.603932255381159,-0.680372554107763,-0.127415220283569,-0.113895310633631,-0.467591287411221,-0.0240548205208824,-0.0437539195031088,-0.03888822094295,-0.611387907074766,-0.506340858055814,-0.512169288897674,-0.0401147868891026,0.0665476237305732,0.161506127664336,-0.125997111366568,-0.164418823367341,-0.255030557534807,-0.0343725580046358,-0.167156751205895,-0.149760131339205,-0.431012006911111,-0.0413014190732919,-0.332906105941954,-0.368517512554802,-0.355190211314035,-0.458363409035825,-0.515940652622043,-0.483045606146535,-0.771925382248848,-0.781069090315566,-0.751624514731674,-0.789462339514019,-0.766592585162443,-0.56294932820119,-0.640987897072464,19
-0.340733126782474,-0.327981372318681,0.129528111227513,0.0683386959848624,-0.0370625529624348,-0.0251852183279412,-0.615413400233202,-0.647204099039841,-0.622896578503876,-0.611240171244177,-0.506886901085973,-0.268542945672273,-0.0295003576549505,-0.00665497887816092,-0.0125776193444976,0.0428287837930233,-0.0698114718366492,-0.50481178989607,-0.644530934289256,-0.0362671318109942,-0.191457662422415,-0.2444848219415,-0.266811450205607,-0.484601891946903,-0.446568456016623,-0.436073396153846,-0.521374097965508,-0.589196969057085,-0.620379740020325,-0.462560360508368,-0.444093253696916,-0.38143954095887,-0.852695475367647,-0.836060957906137,-0.841494967966058,-0.619497900565917,-0.60122306531124,-0.552119511659766,-0.847603607641026,-0.867098065575426,-0.895280780310714,-0.80776298616129,-0.779533466642246,-0.599675227150388,-0.613133627688,-0.799656201268939,-0.112425861913907,-0.167988176351712,-0.615932403962647,0.0425366819153465,0.00950586108898305,-0.0408111406023148,-0.659566708403101,-0.63810684740757,-0.547422243007661,-0.174764178420792,0.00918310787817259,0.061254360093057,-0.0996524459115578,-0.0738146765188372,-0.187597611804785,0.00220764128426396,-0.0616653732746446,-0.463785750544,-0.523969760056757,0.0188014724,-0.319027198685646,-0.346564289842922,-0.402289899191556,-0.634044519850207,-0.627230051171429,-0.716328617956865,-0.846856027956679,-0.862242959631387,-0.869016487523298,-0.829734578874638,-0.881746945978648,-0.763638130839286,-0.576948176773828,21
-0.415463005726316,-0.430470193934783,0.0775655818610345,0.0249609455723881,0.0257178846306748,-0.0234209535065891,-0.663501411453591,-0.651169467675,-0.656037055053061,-0.492282086607018,-0.456092541539568,-0.0915439085435374,0.0792327426178873,-0.0142678377964286,-0.0202341989124444,0.00639062873023256,-0.0698179617165517,-0.486241334948555,-0.587943713408235,0.085608808216129,-0.0283565245189781,-0.125902851180282,-0.212651089764286,-0.349779128848077,-0.322057194770909,-0.331082750852727,-0.545827960160221,-0.620425862835196,-0.616500950530104,-0.470182717469277,-0.405857015732335,-0.362589122969879,-0.815868627896907,-0.80107072671134,-0.827546248948718,-0.617373463467074,-0.593683606626405,-0.49045893380226,-0.844714904117949,-0.851986596954315,-0.861397038076142,-0.799960146427136,-0.761001993040404,-0.52384570860241,-0.455300473190059,-0.619486660386207,-0.143758735778548,-0.149978697580968,-0.57210227148373,0.0375404296529412,-0.0204751038956051,-0.0266890244186207,-0.713257082111949,-0.602104262408929,-0.443967388952465,-0.023889312398374,0.168572936067164,-0.00388976309849624,-0.0319661161172185,-0.116064542107123,-0.141490972200667,-0.0620576501180435,-0.0919575892085106,-0.480039170941615,-0.541354168756,0.0846579663237288,-0.223170707723567,-0.367886285527333,-0.373509244793269,-0.628172170939888,-0.626549384584328,-0.577753455065193,-0.80063800106599,-0.841054840943878,-0.825894257270408,-0.832424473237374,-0.858336523411168,-0.760231097126904,-0.474912198006871,22
-0.278430967893617,-0.240901152726531,0.126679003573163,0.0385699180217687,0.0168248614110553,-0.0323414556450704,-0.645213860804651,-0.723456263640909,-0.7101403970553,-0.477972072291,-0.313174088118644,-0.10377162082659,-0.0745087819985294,-0.0861125674248555,-0.102768945373373,-0.00754456353375796,-0.0260856043190476,-0.496098708599498,-0.627038026261905,0.0151430237060135,-0.200596242917751,-0.236419051455556,-0.223137758709819,-0.4002644069492,-0.438647263941584,-0.439321401120939,-0.471429035459716,-0.58549578786798,-0.59696301385619,-0.425788491446126,-0.348993720608696,-0.289989732895116,-0.873793757952991,-0.876571787229661,-0.879522199688186,-0.644254660638428,-0.639841873849763,-0.558357779424107,-0.8474650282,-0.888346397352941,-0.86435226309322,-0.735258651772152,-0.735330458529915,-0.588688822294286,-0.516871120298969,-0.724352580308716,-0.0913095417511765,-0.120166218271682,-0.541463228556357,0.0995458506470988,-0.00148707790205128,-0.0874540860379691,-0.699235748610092,-0.666112278577465,-0.57169520139604,-0.0198308386687898,0.0276068325868263,-0.0317038641474359,-0.148475105388108,-0.251501392023034,-0.309153897856771,-0.0011647420512987,-0.0507740063404624,-0.457553395694796,-0.579596635028846,0.0617881558990667,-0.251062689669186,-0.300306573316201,-0.350987659038251,-0.606650371146154,-0.577950268829577,-0.626882537781863,-0.888472815711864,-0.889648543228205,-0.867400553341772,-0.871736286816239,-0.871695883262712,-0.739310802677966,-0.489612413139109,23
-0.1615438819,-0.228561879049383,0.158467277707692,0.112252732396816,-0.0167502323093644,-0.0712024245517518,-0.823088183086643,-0.874364655435424,-0.811881101449438,-0.723909366389873,-0.480851162461321,-0.178368851541573,0.00982258513085106,0.0170056208364706,0.0323973411373057,0.00421114758659218,-0.116011139816827,-0.721353502278008,-0.776676570124254,0.114400984795679,-0.0559874706348485,-0.146434993907527,-0.202344738819091,-0.525001625250667,-0.414947407752703,-0.382776514002368,-0.525996702537143,-0.603316336074704,-0.647133999328968,-0.497545676132159,-0.426221988141784,-0.318477921873733,-0.931593432417266,-0.941240776308244,-0.937081721125,-0.678302814856746,-0.608099218728745,-0.555196962811111,-0.933100343669065,-0.936140248857143,-0.930840870678571,-0.852994483535714,-0.823724542184116,-0.560244282914346,-0.407465260554091,-0.706170920147541,-0.074476355786935,-0.105972066264366,-0.657489816656916,0.121299547223404,-0.0120143480506608,-0.0892017546910674,-0.698355802931559,-0.578952932497908,-0.425494028191304,0.180379087745763,0.305210584280255,0.448696177963855,-0.0146819803207282,-0.046393366418673,-0.0997680824570048,-0.0071527238525641,-0.111883321391597,-0.528380189871552,-0.778318636065385,0.126292718914198,-0.330455370422269,-0.364720858977321,-0.464457470135625,-0.672195793091633,-0.721631744283527,-0.736731063707547,-0.945794320157706,-0.938227251028571,-0.944563122714286,-0.923878554782143,-0.933992524535714,-0.814024626488971,-0.350650319107407,25
-0.247610669949091,-0.232152847222105,0.115998472117318,0.0156447735058537,-0.0509892567205405,0.00539193170864407,-0.587121662514403,-0.674044515487755,-0.749021225291829,-0.672204513511712,-0.565044719262478,-0.516519360498958,0.0454072681807229,0.022931350644497,0.00545788674939759,-0.0131450460022632,-0.120383287843548,-0.702969246570776,-0.703241539182301,0.000321655399215686,0.0170318132978947,-0.0714432488602353,-0.135811232495077,-0.382636018896135,-0.357022921376583,-0.263693143602646,-0.429645046483099,-0.484037886774537,-0.530122261470588,-0.443390664315885,-0.38245087976895,-0.318129228378894,-0.860743218453061,-0.843151376832,-0.863078951107143,-0.649452057639419,-0.614677266188597,-0.567931583178667,-0.836917838678715,-0.858279664876984,-0.863205396228916,-0.803585442911647,-0.741912822501992,-0.517730203934513,-0.461893581354693,-0.606879314326383,-0.089159464299226,-0.140984349780114,-0.546810271505017,0.0435985158488764,-0.0108390834861751,-0.0502737595952151,-0.819701239327778,-0.749591694509728,-0.715952577707113,-0.209304912832979,-0.020518126675,0.271632255654321,0.00146943826837989,-0.0247946011495055,-0.0376021995069414,-0.058116757952,-0.0743835049433588,-0.570728181258929,-0.636336945336134,0.0869030903993548,-0.235664857868333,-0.279976890783756,-0.352801163327751,-0.575606294244131,-0.582829637398678,-0.638001047670136,-0.888055723417671,-0.856892502063492,-0.86880947869249,-0.847788508310976,-0.846023799521912,-0.755969334175299,-0.421000873700897,26
-0.394895084114737,-0.355172441197917,0.10979501380814,0.0371685881333333,0.000317475628372093,0.0247974433678571,-0.502343582117949,-0.60440168322583,-0.654818372895423,-0.626955948563063,-0.464299070761161,-0.341407204015228,0.0495737190124324,0.0162578277016425,0.0482486201851064,0.0180293788988827,-0.0409802100383799,-0.569633446109633,-0.607285604162447,0.0388983138196319,-0.137322511201124,-0.180076465105784,-0.214472051926136,-0.456532558071635,-0.419462312841748,-0.373948678227778,-0.511075335285238,-0.498407809055455,-0.566678382654464,-0.447481637686341,-0.343397583990842,-0.341359317969036,-0.819791515522822,-0.799811095362903,-0.814898960070902,-0.598763718902119,-0.537948843564103,-0.537923180797778,-0.835120272625514,-0.825182584497959,-0.835664247124481,-0.772838787192771,-0.724196341130952,-0.527011323647745,-0.499890580137928,-0.685044992630544,-0.103593529637834,-0.165724393537345,-0.621841295581529,0.0186004521694272,-0.0149617392925316,-0.0328895375651741,-0.708209465660448,-0.549148663134387,-0.455980735591057,-0.127220222184653,-0.00689134121309524,0.227862368352841,-0.0246423410154639,-0.0614416422176471,-0.0980452657082051,0.0113684041378531,-0.0300300387521277,-0.533882666535981,-0.613298401719742,0.0561892106023121,-0.246171496788038,-0.379389737808205,-0.391155578494238,-0.614868341873074,-0.666931491528889,-0.669264017131579,-0.818012215004065,-0.825920984012033,-0.799824152868443,-0.821220113572581,-0.79444748659761,-0.728101847219512,-0.489475946116344,27
-0.4044861526375,-0.225433213620909,0.150624471005634,0.0898475051256684,0.00956397112549019,-0.0186563043897297,-0.778354384822134,-0.726179372048462,-0.699883085816863,-0.602762628976239,-0.405456973907368,-0.0377558426881443,-0.0020565262089418,-0.0474233761492386,-0.0755369282292553,0.00467532272368421,-0.119965569948241,-0.442878530412796,-0.568057876706122,0.0551619084166667,-0.292773805397059,-0.343428900211215,-0.466702968737333,-0.369012744246753,-0.432641376719626,-0.426891072612444,-0.712084752544776,-0.683143979856809,-0.740767942064,-0.38574952485,-0.291619697424336,-0.369333846845918,-0.91078129097786,-0.908328668014706,-0.89527746578022,-0.58614962964664,-0.581214041139749,-0.52089953911048,-0.908765499305147,-0.896923426703297,-0.894656596423358,-0.770394977601476,-0.750932394816045,-0.612369773047967,-0.571933566558333,-0.760881808903629,-0.0785097095541538,-0.135249439032258,-0.677926501426814,0.0665457149995455,0.00503730439761905,-0.0301834889515625,-0.681179813027027,-0.682633729066946,-0.519508653318182,0.128436171403165,0.308275506273626,0.166231626733333,-0.0854046028305419,-0.198707644750607,-0.314738998301493,-0.0228039804735795,-0.116493943254018,-0.279368888203884,-0.519891329844397,0.0535713904245665,-0.561855388725119,-0.511898891456828,-0.565690922768889,-0.724738322001976,-0.740673500590909,-0.734839427160159,-0.901845794738686,-0.91636645043956,-0.915016908534799,-0.909811054222222,-0.90340208729927,-0.730697696273034,-0.57951051307605,28
-0.31750716176087,-0.28079049469697,0.0837425871476341,-0.0819339842142045,0.0108757810820513,-0.0396619123795556,-0.300294693182812,-0.576716771668342,-0.677626757076923,-0.565751485557104,-0.547369600703911,-0.464349440219774,0.00960350817638889,0.0254294795273684,0.0473879272207042,-0.0536456715286667,-0.0301227083576159,-0.519383865592571,-0.505382733195876,-0.064301806056579,-0.0971201313288591,-0.164823569735811,-0.184905511849673,-0.337985979312458,-0.327823784928571,-0.320762517720787,-0.405040744811828,-0.463450147618367,-0.517082407374332,-0.353213931428626,-0.343231483525862,-0.287688945696111,-0.7361639250625,-0.749465872239234,-0.750292258516432,-0.6195178942835,-0.572542524949756,-0.56667535368,-0.717446261904762,-0.767756207712919,-0.734725358856944,-0.727241887193953,-0.721944431795349,-0.612960055861244,-0.576711636487685,-0.706319621594203,-0.127460683540847,-0.171079415769108,-0.507150851864639,0.00739973872625698,0.00432623930491803,-0.0307644193040404,-0.688131126522059,-0.721126467292079,-0.67115994630198,-0.39545072072795,-0.165227441649032,0.00832775764468965,-0.0139836369134395,-0.027196940089726,0.0141076095095541,-0.0554333633029623,-0.0339114833628378,-0.40804997487,-0.577876976470899,-0.0649519295712245,-0.204209257127389,-0.247397946909494,-0.282853263422316,-0.539654251434518,-0.60837539954,-0.573472173640394,-0.758529942336493,-0.765872201361502,-0.765505349358491,-0.778940577258537,-0.79320421369378,-0.703954439989202,-0.5628114261219,29
-0.160227354558696,-0.170250192506897,0.148295717032164,0.0173582357341121,-0.0275057506029858,-0.00330643467277487,-0.597924046588333,-0.706493154909388,-0.73622093797437,-0.616120553782569,-0.552877168925176,-0.326692222101604,0.0429931759156395,0.0275541580650888,0.000320525566470588,-0.0252640450707182,-0.0927146096815642,-0.5516888965,-0.640266973726087,-0.0312115797119767,-0.21490055918617,-0.289625059848634,-0.305454213353398,-0.47084672637788,-0.481889045975743,-0.440411111000939,-0.625561474501261,-0.620309237151101,-0.590859653339485,-0.475328127633166,-0.387415665673611,-0.434442399478173,-0.842921804333333,-0.868906111464062,-0.853383291383861,-0.661851786469959,-0.609339194844304,-0.596596029035556,-0.830573695183267,-0.876002267490196,-0.857116053976654,-0.786393659011628,-0.754145042440433,-0.619889645745,-0.629732821815,-0.74122994655,-0.0735771471125113,-0.131835130389,-0.700775385107421,0.0419201123810256,0.041196063129726,-0.0312683127766972,-0.635423728493562,-0.618029939062609,-0.577649439342342,-0.132475458554286,0.0379103528701754,0.04861454444,-0.0673218825093122,-0.109507773161081,-0.178936668053103,-0.0249150656590778,-0.105313435264384,-0.511804063225126,-0.541952001666946,-0.0291673184774699,-0.40920600339697,-0.400761358353774,-0.477253197278788,-0.646220016631624,-0.646804226156223,-0.674722745381545,-0.868879263697674,-0.876245966133205,-0.866181749188462,-0.820884894521912,-0.842122051309195,-0.733424882627451,-0.645747274343702,30
-0.212798967840909,-0.29336074937037,0.176671717377385,0.0917442068021127,0.0378184539496835,0.0058057786368421,-0.700382984213592,-0.801106231383886,-0.831490516304147,-0.730122620439423,-0.681367730261111,-0.404367456773696,0.00930293881020408,-0.00911120427026144,-0.00676172909190789,-0.0203707737949057,-0.038370261375817,-0.701136907086294,-0.600658069098522,0.0553231537649635,-0.0429139408158273,-0.0617006680228188,-0.126328916029605,-0.476312401555584,-0.429616740458398,-0.383085030810983,-0.490069433930256,-0.578949255457179,-0.610897408294,-0.543601696874586,-0.435269144982584,-0.369635465019429,-0.864312994617117,-0.91859624152968,-0.898124564872727,-0.656618443538384,-0.578751720768,-0.51630435316802,-0.880984844449541,-0.893185457716895,-0.903611544545455,-0.854475308846847,-0.797729935671171,-0.546047101077387,-0.475890942383583,-0.653982931295,-0.083241575315057,-0.137257028162132,-0.603159585882836,0.0426747072904412,0.0784420113329412,-0.0361080542183571,-0.854393447747014,-0.744753503907834,-0.7373302743,-0.376624396364936,-0.00430664795918367,0.115243628630882,-0.0121840532976087,0.0379390766348387,-0.0290956797169375,-0.0326133601717241,-0.0294842212251613,-0.637419940662176,-0.692188536030769,0.0615245068167939,-0.227431401368862,-0.323603132664671,-0.391248441393407,-0.650668629285859,-0.681747368168359,-0.683692369003088,-0.886751822149321,-0.889968022545455,-0.913132709681818,-0.885107222809955,-0.895198079638009,-0.782788948181818,-0.439583927747594,2
-0.233066540075,-0.396438017296786,0.0943589694597222,0.0600639246618056,0.0280655666113245,0.0318411165437037,-0.476666081710227,-0.613011396241899,-0.672853627610937,-0.552559213255952,-0.37290149707,-0.324541995547945,0.0851324709089431,0.04614299568568,0.0246023604463235,-0.00896929966,-0.0451864928320611,-0.485676345505294,-0.378067415497821,0.0486990729159664,-0.0255485831112,-0.0352533346390977,-0.123833544076515,-0.35801224185,-0.317063053430063,-0.327409579283648,-0.426539946212294,-0.528129320903955,-0.581489118358857,-0.481353823705556,-0.491965406659091,-0.436900530235032,-0.805176647625641,-0.772031242127551,-0.81986365010582,-0.602390001005495,-0.556519854773481,-0.550410182633333,-0.823090189183673,-0.815068833798969,-0.836551957382653,-0.779615639765464,-0.70673185177,-0.586880500924624,-0.531593691028977,-0.526169484000565,-0.113573555465907,-0.115664003418367,-0.504131882954887,0.0452329546838926,-0.0091415598081761,-0.026884548171223,-0.739642691691919,-0.737753948675,-0.64382876439774,-0.156415611252318,-0.120199321014729,0.0516946724676259,0.0243661369835938,0.0290513339383206,0.0351374187894488,-0.0909421037738806,0.0183743916375,-0.474281671665882,-0.402438685139394,0.0761113753193799,-0.156384200411511,-0.22962918323007,-0.29392624414964,-0.591002034746425,-0.610557529777907,-0.587530797789535,-0.772003391321429,-0.818945046760417,-0.815677394916667,-0.823687841435897,-0.844148015803109,-0.755323255311224,-0.514047788770391,4
-0.267446590588312,-0.222356506032099,0.13041448478902,-0.0316008367504348,0.0567371673875397,0.0550308419183036,-0.586063267208589,-0.723700577074713,-0.82050747380117,-0.579721545422619,-0.580296711029936,-0.429861840239726,0.0495442975206897,0.0450328398253968,0.031283305744036,-0.0113557572403226,0.00900744167142857,-0.584660209979878,-0.50759432164557,0.0223812958451327,-0.10491898704252,-0.121741633754385,-0.183098632512308,-0.383167342831013,-0.404434001901299,-0.360207210431373,-0.524714539793436,-0.577000895872327,-0.534119584173077,-0.522941522333333,-0.441420901834395,-0.44461872442,-0.83590085486413,-0.856025985989011,-0.85236405726087,-0.626862340212644,-0.62847568003,-0.576569600795891,-0.857352750120879,-0.897916444704918,-0.908012471409836,-0.769278781697802,-0.724857766918478,-0.636838164030303,-0.462776665925,-0.623513433784615,-0.103752674865175,-0.151606724682569,-0.456405096166518,0.0679795811888889,0.0147115022462185,0.00775061101637037,-0.776691435247191,-0.790850744908523,-0.77578084701677,-0.29471899235,-0.098532442722807,0.0814578681512397,0.0365188256022727,-0.0297274438380952,-0.0150184086938775,-0.0238547863463025,0.0741614759495798,-0.582124308284146,-0.556371758246914,0.0554630865626984,-0.224325581646963,-0.255383726316312,-0.327400921144218,-0.547744526009091,-0.511571646820253,-0.55164275346536,-0.899172226939891,-0.888182684619565,-0.880964729505495,-0.855010790331522,-0.889768588190217,-0.717768088923497,-0.553658593390135,9
-0.186951928196429,-0.135114318095312,0.160336441679389,0.0322268024603175,0.0771415401446043,0.0385456812180451,-0.815339761416327,-0.827037656311225,-0.787204402106061,-0.607911565408046,-0.436493815693252,-0.282680529874126,-0.0423304180927536,-0.0208693600293056,-0.0817701039954861,-0.0173041174518797,-0.101053341939597,-0.408013438357485,-0.430729501114368,0.0630107423898551,-0.27283356492649,-0.347782732279394,-0.44506550655,-0.399342743227607,-0.390875857700562,-0.445043428684571,-0.682187142178771,-0.633886521345989,-0.6473954042,-0.46506766015892,-0.428801252533152,-0.484410956843452,-0.896489484705882,-0.885603213623188,-0.901291052893204,-0.611276693957732,-0.56440888389598,-0.573068689271795,-0.894762674368932,-0.915313622330097,-0.910441442560387,-0.709097557170732,-0.634589101212121,-0.617038413775077,-0.640385398226374,-0.73130868068178,-0.0652513512866,-0.116774253907422,-0.547371676447699,0.0273555249277372,0.0352475271737589,-0.0132336085113333,-0.775278751723438,-0.713245820739362,-0.579639355621469,0.040358687565625,0.251895280151613,0.244795498277863,-0.126670496766667,-0.223907195502903,-0.279351276288909,0.0187471533884058,-0.108751246785517,-0.391075370410714,-0.461035248414201,0.043834777471,-0.388656851327708,-0.462411641434356,-0.445563610253614,-0.651106052439286,-0.622325915340314,-0.694675649120219,-0.897786346811594,-0.890964503719807,-0.90429524942029,-0.906415026292683,-0.893528698164251,-0.6140758069085,-0.622549957065104,10
-0.2601129420375,-0.211543884952874,0.121255028650177,0.0368624889875974,-0.0408125411195652,0.00641490540615385,-0.512905935796237,-0.594109649263351,-0.64623326994492,-0.394126697533735,-0.293774095118012,-0.229017064134238,-0.0381685141804511,-0.0803171184885135,-0.119244761812143,0.000499175797692308,-0.0990979042328767,-0.438878909242222,-0.459780937512048,0.0372485244067669,-0.0972435202780645,-0.203417009930822,-0.196474442523377,-0.406795250274118,-0.385146942464804,-0.420588959668,-0.495504459295556,-0.492379215924157,-0.454840438366854,-0.487750937377049,-0.469958338670225,-0.433531959406593,-0.776795415334951,-0.82067223719403,-0.784006016725359,-0.64692605822165,-0.612736801992879,-0.601795688826087,-0.834542872959596,-0.802045367753695,-0.825047629524272,-0.699919131072464,-0.666851603736585,-0.615221983989637,-0.550979973322703,-0.595388244026178,-0.0691752256167704,-0.137994316249254,-0.485924125134921,0.105937784486597,0.029907932603681,-0.0269243671584337,-0.606079535760938,-0.659602469576923,-0.581453798422527,-0.118556098877914,-0.265708105034305,-0.167060777391392,-0.115881265474834,-0.172705669962436,-0.200060603056688,0.036145447109635,-0.0893641212372414,-0.461717171405882,-0.386296838596591,0.0574356692698529,-0.248953198936111,-0.215962319340373,-0.273825378015337,-0.501280943139106,-0.54924123720648,-0.547470268992391,-0.840848314955665,-0.816484228877941,-0.804288394570732,-0.809203405618357,-0.801439621014634,-0.665847399597087,-0.502809681828729,12
-0.328632193848052,-0.280154800311828,0.0827657609248366,0.0427245561485714,-0.0377508480613939,-0.0111060939558385,-0.52624207965082,-0.546634181994054,-0.591472540512234,-0.435875693062434,-0.413037481940588,-0.278578292877059,0.0563098793197183,0.028572013722,-0.0415079114823529,-0.0585955310817568,-0.0413249580959509,-0.410205430321472,-0.538882907471503,-0.122470726545455,-0.141328065802817,-0.140133848381818,-0.227115452632704,-0.404946552473716,-0.388710180367143,-0.411029157891813,-0.460413737793583,-0.499934004352941,-0.534387199768478,-0.428866447114583,-0.430040612430464,-0.471001198388298,-0.844015966266355,-0.838307809070423,-0.828041142271889,-0.593788372634146,-0.596529242381553,-0.615630538831959,-0.816972042674528,-0.844113764737327,-0.8389633142,-0.785394514156682,-0.772599358389671,-0.567882872408293,-0.589581576461111,-0.707225194940594,-0.111054969005963,-0.145430470905379,-0.5073864104,0.0475626494093919,0.047539192289071,-0.0469614918985714,-0.613327434547872,-0.617046580744565,-0.5310567755,-0.171034802082716,-0.11893280342625,-0.0484532577776398,-0.0821062004077419,-0.148398041283735,-0.202371640989057,-0.047898021461039,-0.121614747886747,-0.317685612765363,-0.473435762260963,-0.0186945252784722,-0.256141360742105,-0.266643431655966,-0.375427917811446,-0.53355605391115,-0.59482080204697,-0.630180000198942,-0.828136039148148,-0.837407548207373,-0.833308756674312,-0.798373196790698,-0.83846130793578,-0.733364036690698,-0.568952784598515,13
